anio,cve_entidad,rango_uma,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2022,6,W4,16896,16896,5632453.46,13338,0,Colima
2022,24,W11,6310,6310,6366013.97,5511,0,San Luis Potosí
2022,22,W7,33224,33224,20740730.17,27784,0,Querétaro
2022,8,W2,111296,111296,20293874.49,102015,0,Chihuahua
2022,30,W14,6743,6743,8743518.97,5933,0,Veracruz de Ignacio de la Llave
2022,28,W3,154864,154864,40449758.15,138889,0,Tamaulipas
2022,3,W3,63905,63905,14590198.57,37391,0,Baja California Sur
2022,7,W12,2233,2233,2469546.48,1994,0,Chiapas
2022,7,W24,255,255,576077.32,242,0,Chiapas
2022,7,W17,975,975,1545100.89,934,0,Chiapas
2022,9,W7,158747,158747,99037736.99,137632,0,Ciudad de México
2022,17,W14,1549,1549,2008494.8699999999,1295,0,Morelos
2022,28,W23,1014,1014,2194956.52,959,0,Tamaulipas
2022,18,W22,144,144,298290.44,114,0,Nayarit
2022,27,W12,3138,3138,3464123.95,2465,0,Tabasco
2022,12,W21,234,234,461281.12,205,0,Guerrero
2022,7,W7,9662,9662,6036865.71,8576,0,Chiapas
2022,22,W10,15146,15146,13808597.04,12947,0,Querétaro
2022,17,W16,1216,1216,1810780.31,1090,0,Morelos
2022,19,W9,49880,49880,40702270.54,45547,0,Nuevo León
2022,20,W16,937,937,1397828.71,878,0,Oaxaca
2022,32,W18,824,824,1387200.67,783,0,Zacatecas
2022,19,W5,178717,178717,76598190.93,159962,0,Nuevo León
2022,29,W14,687,687,892288.37,583,0,Tlaxcala
2022,17,W4,27657,27657,9256041.6,23865,0,Morelos
2022,14,W3,483523,483523,112408275.93,392359,0,Jalisco
2022,1,W11,6108,6108,6164776.21,5878,0,Aguascalientes
2022,1,W5,31322,31322,13440158.29,29250,0,Aguascalientes
2022,21,W19,1492,1492,2653844.06,1335,0,Puebla
2022,7,W15,1175,1175,1636055.49,1096,0,Chiapas
2022,11,W5,91937,91937,39248833.25,81535,0,Guanajuato
2022,13,W7,12343,12343,7707450.57,8416,0,Hidalgo
2022,17,W1,851,851,147112.37,812,0,Morelos
2022,19,W13,19095,19095,22950989.19,17691,0,Nuevo León
2022,10,W5,18783,18783,8008276.66,16624,0,Durango
2022,1,W18,1553,1553,2613702.58,1492,0,Aguascalientes
2022,22,W14,6409,6409,8315268.59,5567,0,Querétaro
2022,6,W16,781,781,1162357.18,709,0,Colima
2022,7,W1,4822,4822,715043.3200000001,4787,0,Chiapas
2022,15,W18,6483,6483,10905209.48,5978,0,Estado México
2022,2,W4,256059,256059,85451679.63,237313,0,Baja California
2022,17,W3,56266,56266,12932444.31,46338,0,Morelos
2022,16,W4,51637,51637,17096029.01,42857,0,Michoacán de Ocampo
2022,3,W19,805,805,1431462.37,619,0,Baja California Sur
2022,32,W13,2390,2390,2861974.29,2193,0,Zacatecas
2022,1,W23,657,657,1421214.41,641,0,Aguascalientes
2022,7,W2,65115,65115,11881453.11,57670,0,Chiapas
2022,18,W11,1895,1895,1909576.23,1532,0,Nayarit
2022,21,W2,183669,183669,33578682.26,167014,0,Puebla
2022,32,W9,4703,4703,3826944.54,3952,0,Zacatecas
2022,25,W3,169641,169641,38932967.86,135075,0,Sinaloa
2022,9,W14,42533,42533,55214149.32,38899,0,Ciudad de México
2022,23,W20,1071,1071,2008074.17,886,0,Quintana Roo
2022,15,W22,3524,3524,7295421.36,3252,0,Estado México
2022,4,W21,494,494,975543.79,414,0,Campeche
2022,22,W19,3113,3113,5539429.59,2825,0,Querétaro
2022,1,W22,804,804,1661610.63,772,0,Aguascalientes
2022,32,W14,1815,1815,2355496.27,1655,0,Zacatecas
2022,2,W13,8573,8573,10292454.48,7880,0,Baja California
2022,7,W22,411,411,852235.08,393,0,Chiapas
2022,7,W20,471,471,882260.89,454,0,Chiapas
2022,30,W8,31352,31352,22738005.65,26823,0,Veracruz de Ignacio de la Llave
2022,18,W6,8869,8869,4683094.7,6363,0,Nayarit
2022,2,W10,19229,19229,17540875.74,17416,0,Baja California
2022,20,W1,358,358,61887.46,311,0,Oaxaca
2022,22,W25,16572,16572,39799518.65,15326,0,Querétaro
2022,12,W6,6769,6769,3563790.7399999998,5727,0,Guerrero
2022,10,W11,2262,2262,2280681.92,2015,0,Durango
2022,31,W24,461,461,1039405.46,436,0,Yucatán
2022,3,W8,6587,6587,4741338.31,4613,0,Baja California Sur
2022,26,W10,9803,9803,8940096.88,8266,0,Sonora
2022,29,W19,235,235,417760.23,223,0,Tlaxcala
2022,20,W21,255,255,503653.92,237,0,Oaxaca
2022,8,W20,3078,3078,5770784.33,2963,0,Chihuahua
2022,15,W7,78159,78159,48757258.97,68044,0,Estado México
2022,17,W5,16504,16504,7096301.04,14343,0,Morelos
2022,31,W20,576,576,1080146.33,541,0,Yucatán
2022,23,W16,1683,1683,2507997.17,1231,0,Quintana Roo
2022,20,W18,661,661,1112409.57,604,0,Oaxaca
2022,3,W21,633,633,1244363.9,545,0,Baja California Sur
2022,9,W6,203452,203452,107138034.32,178236,0,Ciudad de México
2022,25,W12,3774,3774,4172717.43,3380,0,Sinaloa
2022,22,W15,5169,5169,7199668.3,4529,0,Querétaro
2022,1,W14,2961,2961,3848400.19,2761,0,Aguascalientes
2022,1,W15,2222,2222,3097268.24,2137,0,Aguascalientes
2022,27,W15,1405,1405,1957785.21,1223,0,Tabasco
2022,32,W6,13096,13096,6875701.29,9392,0,Zacatecas
2022,10,W9,4257,4257,3466586.3,3890,0,Durango
2022,30,W16,5224,5224,7777651.22,4835,0,Veracruz de Ignacio de la Llave
2022,14,W15,11445,11445,15958686.68,10405,0,Jalisco
2022,11,W6,59712,59712,31367099.39,53439,0,Guanajuato
2022,4,W4,15159,15159,5064098.82,11827,0,Campeche
2022,13,W22,272,272,563470.35,241,0,Hidalgo
2022,26,W14,4275,4275,5544294.58,3779,0,Sonora
2022,20,W20,291,291,544841.48,278,0,Oaxaca
2022,22,W17,4280,4280,6786767.59,3821,0,Querétaro
2022,13,W3,71578,71578,16645418.62,58570,0,Hidalgo
2022,28,W12,7075,7075,7820474.55,6504,0,Tamaulipas
2022,19,W1,2093,2093,360497.2,2019,0,Nuevo León
2022,2,W17,4969,4969,7889633.77,4491,0,Baja California
2022,27,W24,538,538,1212234.64,434,0,Tabasco
2022,12,,1734,0,0.0,1734,161598,Guerrero
2022,18,,4571,0,0.0,4571,57664,Nayarit
2022,23,W14,2552,2552,3312901.86,1912,0,Quintana Roo
2022,16,W6,31513,31513,16454397.01,27876,0,Michoacán de Ocampo
2022,26,W22,1088,1088,2251884.97,1027,0,Sonora
2022,9,W15,36120,36120,50360355.64,33414,0,Ciudad de México
2022,26,,1601,0,0.0,1601,201548,Sonora
2022,25,W13,2909,2909,3493044.53,2618,0,Sinaloa
2022,20,,3185,0,0.0,3185,143982,Oaxaca
2022,14,W2,429479,429479,78424895.5,387128,0,Jalisco
2022,24,W21,1178,1178,2321666.53,1056,0,San Luis Potosí
2022,17,W18,822,822,1383658.3,775,0,Morelos
2022,30,W23,1242,1242,2692989.86,1130,0,Veracruz de Ignacio de la Llave
2022,25,W23,570,570,1232838.07,534,0,Sinaloa
2022,17,W17,916,916,1452505.94,871,0,Morelos
2022,7,W4,26943,26943,8966364.84,24058,0,Chiapas
2022,4,W5,8753,8753,3745485.55,6579,0,Campeche
2022,11,W23,1355,1355,2931929.75,1269,0,Guanajuato
2022,1,W21,901,901,1776422.94,876,0,Aguascalientes
2022,2,W14,7418,7418,9617081.22,6874,0,Baja California
2022,5,W13,8529,8529,10247124.15,7691,0,Coahuila de Zaragoza
2022,31,W17,1454,1454,2306411.32,1367,0,Yucatán
2022,31,W16,1130,1130,1684802.7,1011,0,Yucatán
2022,11,W24,1372,1372,3095094.57,1294,0,Guanajuato
2022,24,W20,1283,1283,2406204.53,1157,0,San Luis Potosí
2022,24,W4,66090,66090,22044709.6,52456,0,San Luis Potosí
2022,30,W2,189977,189977,34646700.49,161457,0,Veracruz de Ignacio de la Llave
2022,18,W20,273,273,511344.68,224,0,Nayarit
2022,31,W12,2668,2668,2944241.29,2134,0,Yucatán
2022,26,W9,14756,14756,12020611.23,12453,0,Sonora
2022,32,W1,372,372,64307.64,292,0,Zacatecas
2022,8,W11,13793,13793,13920279.57,12773,0,Chihuahua
2022,3,W13,2090,2090,2512082.06,1564,0,Baja California Sur
2022,23,W24,699,699,1575526.77,584,0,Quintana Roo
2022,19,W4,272794,272794,90602499.1,237882,0,Nuevo León
2022,30,W6,39089,39089,20595493.79,32064,0,Veracruz de Ignacio de la Llave
2022,32,W21,315,315,619315.29,256,0,Zacatecas
2022,15,W4,245991,245991,81876396.69,205353,0,Estado México
2022,4,W11,3041,3041,3065729.08,2111,0,Campeche
2022,8,W10,17135,17135,15628291.99,15743,0,Chihuahua
2022,12,W5,9602,9602,4116460.15,7899,0,Guerrero
2022,1,W2,82075,82075,14969493.75,75339,0,Aguascalientes
2022,19,W10,37746,37746,34411274.25,34674,0,Nuevo León
2022,24,W7,21102,21102,13155201.63,18295,0,San Luis Potosí
2022,2,W19,3573,3573,6352861.16,3375,0,Baja California
2022,10,W22,315,315,652005.31,301,0,Durango
2022,6,W7,6749,6749,4201769.62,5602,0,Colima
2022,26,W5,62917,62917,26926279.11,55723,0,Sonora
2022,25,W11,4764,4764,4801483.76,4211,0,Sinaloa
2022,21,W10,9930,9930,9030255.89,8772,0,Puebla
2022,18,W5,12777,12777,5482543.82,8411,0,Nayarit
2022,14,W8,65772,65772,47362513.69,58909,0,Jalisco
2022,29,W13,635,635,761916.85,572,0,Tlaxcala
2022,18,W19,329,329,584129.64,268,0,Nayarit
2024,1,W17,1667,1667,2980983.199999998,1583,0,Aguascalientes
2024,2,W5,238041,238041,115057367.53999995,222665,0,Baja California
2024,13,W10,5690,5690,5842230.470000006,4064,0,Hidalgo
2024,13,W12,2926,2926,3646963.169999998,2152,0,Hidalgo
2024,13,W18,908,908,1724307.5600000003,788,0,Hidalgo
2024,14,W3,824945,824945,227122997.72001293,723920,0,Jalisco
2024,14,W11,31168,31168,35401665.92999998,28532,0,Jalisco
2024,15,,366,0,0.0,366,906017,Estado México
2024,15,W19,5625,5625,11287540.269999996,5126,0,Estado México
2024,15,W12,19196,19196,23938478.69999999,16971,0,Estado México
2024,15,W6,121729,121729,72318252.05999991,104320,0,Estado México
2024,19,W5,221001,221001,107196911.49000014,194854,0,Nuevo León
2024,19,W15,16044,16044,25240008.27999999,14764,0,Nuevo León
2024,19,W12,27942,27942,34820257.44000003,25811,0,Nuevo León
2024,19,W18,10476,10476,19883043.990000013,9911,0,Nuevo León
2024,19,W14,18351,18351,26859942.899999976,16988,0,Nuevo León
2024,19,W19,8989,8989,18043177.65,8506,0,Nuevo León
2024,22,W17,5069,5069,9072443.7,4540,0,Querétaro
2024,22,W7,41761,41761,29475113.979999945,34566,0,Querétaro
2024,22,W19,3515,3515,7050863.370000005,3188,0,Querétaro
2024,9,W8,138986,138986,113205353.86999997,111574,0,Ciudad de México
2024,9,W9,117606,117606,108038735.79,94119,0,Ciudad de México
2024,9,W22,16819,16819,39235909.80999997,15747,0,Ciudad de México
2024,9,W19,23328,23328,46828886.79999998,21623,0,Ciudad de México
2024,26,,794,0,0.0,794,207803,Sonora
2024,26,W8,21660,21660,17579620.79999999,18746,0,Sonora
2024,26,W21,1521,1521,3382125.0500000003,1390,0,Sonora
2024,12,W14,1075,1075,1570395.7800000003,888,0,Guerrero
2024,12,W15,827,827,1298358.96,610,0,Guerrero
2024,20,W3,121940,121940,33249137.64999845,107341,0,Oaxaca
2024,20,W16,1049,1049,1761580.0600000005,880,0,Oaxaca
2024,20,W25,1173,1173,3177055.71,1092,0,Oaxaca
2024,20,W11,3502,3502,3976698.570000002,3006,0,Oaxaca
2024,30,W3,324208,324208,89140296.71999954,271307,0,Veracruz de Ignacio de la Llave
2024,30,W5,66707,66707,32230833.080000043,56929,0,Veracruz de Ignacio de la Llave
2024,30,W6,44878,44878,26686999.01999997,37105,0,Veracruz de Ignacio de la Llave
2024,30,W14,7067,7067,10351523.320000004,6081,0,Veracruz de Ignacio de la Llave
2024,30,W23,1321,1321,3223418.909999998,1228,0,Veracruz de Ignacio de la Llave
2024,31,W5,43412,43412,21040396.640000015,38555,0,Yucatán
2024,31,W9,7705,7705,7085160.340000006,6705,0,Yucatán
2024,31,W8,10327,10327,8376282.850000009,8972,0,Yucatán
2024,3,W1,778,778,193573.75999999943,741,0,Baja California Sur
2024,3,W8,7231,7231,5875326.500000005,4955,0,Baja California Sur
2024,3,W10,4517,4517,4643914.219999998,3139,0,Baja California Sur
2024,3,W7,10017,10017,7044308.0200000005,6751,0,Baja California Sur
2024,3,W14,1824,1824,2668997.4899999984,1277,0,Baja California Sur
2024,16,W9,10479,10479,9631890.68,9439,0,Michoacán de Ocampo
2024,16,W20,881,881,1864989.8800000006,793,0,Michoacán de Ocampo
2024,16,W19,1090,1090,2186880.7700000005,988,0,Michoacán de Ocampo
2024,16,W18,1443,1443,2738584.8499999978,1297,0,Michoacán de Ocampo
2024,17,,4600,0,0.0,4600,108921,Morelos
2024,17,W25,2338,2338,6331628.850000003,2211,0,Morelos
2024,17,W10,4101,4101,4204191.780000003,3671,0,Morelos
2024,17,W20,505,505,1065643.08,472,0,Morelos
2024,28,W11,10815,10815,12293475.149999987,9670,0,Tamaulipas
2024,28,W21,1546,1546,3441569.790000001,1462,0,Tamaulipas
2024,28,W7,57255,57255,40383120.96999997,53140,0,Tamaulipas
2024,29,W16,576,576,968716.8399999999,539,0,Tlaxcala
2024,29,W24,102,102,260277.21,91,0,Tlaxcala
2024,29,W22,128,128,298747.0799999999,120,0,Tlaxcala
2024,4,,678,0,0.0,678,73490,Campeche
2024,4,W4,22690,22690,8461464.889999997,18647,0,Campeche
2024,4,W10,3300,3300,3385779.210000001,2426,0,Campeche
2024,4,W17,1061,1061,1896210.4900000002,807,0,Campeche
2024,4,W12,2341,2341,2911452.0599999987,1798,0,Campeche
2024,5,W8,38121,38121,30912131.169999972,35030,0,Coahuila de Zaragoza
2024,5,W18,3918,3918,7438594.92999999,3675,0,Coahuila de Zaragoza
2024,5,W25,13248,13248,35892316.849999994,12530,0,Coahuila de Zaragoza
2024,18,W13,1157,1157,1564444.5199999993,961,0,Nayarit
2024,18,W11,1949,1949,2212720.919999999,1591,0,Nayarit
2024,21,,3122,0,0.0,3122,437567,Puebla
2024,27,W9,4675,4675,4293256.329999997,3598,0,Tabasco
2024,27,W24,417,417,1067068.1099999999,374,0,Tabasco
2024,27,W10,3822,3822,3933836.190000004,3137,0,Tabasco
2024,27,W16,1079,1079,1813355.56,904,0,Tabasco
2024,32,W3,77215,77215,21189252.559997756,67560,0,Zacatecas
2024,32,W5,19047,19047,9271551.889999984,14439,0,Zacatecas
2024,32,W10,5025,5025,5185244.980000001,4195,0,Zacatecas
2024,32,W21,870,870,1940162.5999999999,830,0,Zacatecas
2024,7,W10,5013,5013,5155793.940000005,4466,0,Chiapas
2024,7,W23,285,285,696398.0199999999,273,0,Chiapas
2024,7,W24,422,422,1073837.7100000002,403,0,Chiapas
2024,8,W3,186956,186956,51215892.66999617,169150,0,Chihuahua
2024,8,W13,9829,9829,13319397.560000006,9138,0,Chihuahua
2024,24,W4,83783,83783,31399734.06999995,64121,0,San Luis Potosí
2024,24,W9,12912,12912,11881663.410000015,11391,0,San Luis Potosí
2024,24,W18,2132,2132,4047346.630000002,1897,0,San Luis Potosí
2024,24,W24,1003,1003,2565295.9999999995,924,0,San Luis Potosí
2024,24,W17,2599,2599,4651168.9700000025,2304,0,San Luis Potosí
2024,25,W4,96514,96514,35848422.85,77326,0,Sinaloa
2024,25,W8,14892,14892,12062955.689999986,13356,0,Sinaloa
2024,25,W25,4403,4403,11930105.010000005,4011,0,Sinaloa
2024,25,W22,653,653,1523867.6999999997,596,0,Sinaloa
2024,25,W21,767,767,1708289.6199999999,719,0,Sinaloa
2024,25,W15,2139,2139,3365616.909999999,1907,0,Sinaloa
2024,10,W5,23346,23346,11290966.56,21088,0,Durango
2024,10,W20,470,470,994594.9500000001,444,0,Durango
2024,10,W23,284,284,692906.8700000002,268,0,Durango
2024,1,W4,59811,59811,22425861.62999999,53126,0,Aguascalientes
2024,1,W8,13714,13714,11141814.319999984,12891,0,Aguascalientes
2024,1,W18,1565,1565,2973089.6600000025,1476,0,Aguascalientes
2024,2,W25,20736,20736,56179198.86999997,19707,0,Baja California
2024,2,W10,22565,22565,23200231.829999954,19907,0,Baja California
2024,2,W22,3053,3053,7125382.400000001,2863,0,Baja California
2024,13,W4,47925,47925,17920957.03000007,36884,0,Hidalgo
2024,13,W20,539,539,1140999.5799999996,461,0,Hidalgo
2024,14,W25,40076,40076,108562783.67999998,38080,0,Jalisco
2024,14,W13,19355,19355,26231816.470000003,17371,0,Jalisco
2024,14,W17,10217,10217,18277519.019999992,9566,0,Jalisco
2024,15,W4,342277,342277,127894988.79000017,279993,0,Estado México
2024,15,W1,15728,15728,3915171.040000018,15355,0,Estado México
2024,19,W20,7561,7561,15985594.999999985,7149,0,Nuevo León
2024,22,W21,3248,3248,7204865.109999999,2978,0,Querétaro
2024,23,W3,227585,227585,62777035.84000116,167914,0,Quintana Roo
2024,23,W6,37796,37796,22397904.729999933,22787,0,Quintana Roo
2024,23,W8,17707,17707,14396113.200000005,11053,0,Quintana Roo
2024,9,W5,310190,310190,150697082.25000012,255283,0,Ciudad de México
2024,9,W1,19482,19482,4849553.430000014,19092,0,Ciudad de México
2024,26,W13,5877,5877,7966802.820000008,5012,0,Sonora
2024,26,W11,9195,9195,10468702.729999995,7861,0,Sonora
2024,26,W19,2469,2469,4952954.730000002,2267,0,Sonora
2024,12,W8,4069,4069,3302785.7999999966,3514,0,Guerrero
2024,12,W19,562,562,1125519.47,492,0,Guerrero
2024,20,W22,198,198,460490.11,181,0,Oaxaca
2024,30,W4,106617,106617,39868102.02000002,89019,0,Veracruz de Ignacio de la Llave
2024,30,W17,3757,3757,6729332.150000004,3337,0,Veracruz de Ignacio de la Llave
2024,30,W18,3409,3409,6466383.129999997,3108,0,Veracruz de Ignacio de la Llave
2024,31,W19,978,978,1960395.0100000002,939,0,Yucatán
2024,3,,235,0,0.0,235,54761,Baja California Sur
2024,3,W24,553,553,1421069.69,470,0,Baja California Sur
2024,3,W21,702,702,1561300.3799999992,565,0,Baja California Sur
2024,11,W4,194939,194939,73165823.89000005,162080,0,Guanajuato
2024,11,W1,7951,7951,1979242.4300000062,7861,0,Guanajuato
2024,16,W3,242602,242602,66583436.65999612,199413,0,Michoacán de Ocampo
2024,16,W12,3745,3745,4662828.72,3319,0,Michoacán de Ocampo
2024,16,W8,13144,13144,10675804.150000013,11568,0,Michoacán de Ocampo
2024,17,W3,96866,96866,26775904.289999135,84314,0,Morelos
2024,17,W8,7000,7000,5694776.5799999945,5991,0,Morelos
2024,28,W5,146467,146467,71255155.21000001,134762,0,Tamaulipas
2024,29,W20,181,181,382918.00000000006,161,0,Tlaxcala
2024,4,W18,863,863,1636535.3500000008,678,0,Campeche
2024,4,W22,482,482,1124474.4000000006,401,0,Campeche
2024,5,W16,5879,5879,9880567.279999994,5409,0,Coahuila de Zaragoza
2024,5,W24,1690,1690,4318782.909999998,1593,0,Coahuila de Zaragoza
2024,5,W20,2790,2790,5896288.250000002,2615,0,Coahuila de Zaragoza
2024,18,W5,16667,16667,8076186.690000011,11148,0,Nayarit
2024,18,W15,713,713,1121838.2500000002,558,0,Nayarit
2024,18,W22,155,155,360930.29000000004,123,0,Nayarit
2024,18,W19,320,320,641294.9399999998,272,0,Nayarit
2024,6,W1,1779,1779,442815.2099999976,1763,0,Colima
2024,6,W13,1482,1482,2002196.5300000003,1223,0,Colima
2024,6,W16,872,872,1464237.6000000006,711,0,Colima
2024,6,W17,637,637,1141382.0900000003,532,0,Colima
2024,6,W15,939,939,1475098.59,735,0,Colima
2024,27,W1,1050,1050,261376.49999999907,1019,0,Tabasco
2024,27,W13,1931,1931,2612672.92,1557,0,Tabasco
2024,32,W16,1724,1724,2886302.3300000005,1544,0,Zacatecas
2024,7,W25,1738,1738,4707058.2700000005,1654,0,Chiapas
2024,8,W18,3977,3977,7556148.52,3751,0,Chihuahua
2024,8,W21,2587,2587,5754421.009999998,2479,0,Chihuahua
2024,8,W23,1957,1957,4774925.920000001,1880,0,Chihuahua
2024,25,W5,47989,47989,23263256.819999952,41367,0,Sinaloa
2024,25,W12,4153,4153,5177387.300000003,3763,0,Sinaloa
2024,25,W24,595,595,1519971.8600000003,564,0,Sinaloa
2024,10,W1,2521,2521,627552.5299999974,2497,0,Durango
2024,10,W17,937,937,1675231.9900000002,846,0,Durango
2024,2,W4,378377,378377,151250600.42999762,332330,0,Baja California
2024,13,W8,9834,9834,7992148.810000001,6498,0,Hidalgo
2024,14,W22,4914,4914,11469797.760000007,4626,0,Jalisco
2024,14,W4,338322,338322,126875029.84999965,274946,0,Jalisco
2024,14,W6,138103,138103,82017704.51000002,121030,0,Jalisco
2024,14,W9,54520,54520,50123957.45000002,48815,0,Jalisco
2024,14,W18,8592,8592,16321788.800000008,7994,0,Jalisco
2024,14,W24,4513,4513,11540295.830000006,4277,0,Jalisco
2024,15,W9,42866,42866,39377307.81999999,37140,0,Estado México
2024,15,W7,88238,88238,62096901.88000001,76495,0,Estado México
2024,19,W9,60786,60786,55923036.02,55190,0,Nuevo León
2024,19,W10,47711,47711,49121266.99000007,43854,0,Nuevo León
2024,22,W20,3031,3031,6407596.010000002,2714,0,Querétaro
2024,23,W1,2047,2047,509559.7099999982,2014,0,Quintana Roo
2024,23,W24,691,691,1768322.4999999995,531,0,Quintana Roo
2024,23,W22,820,820,1913822.1900000006,626,0,Quintana Roo
2024,9,W4,470288,470288,176128715.85000044,393561,0,Ciudad de México
2024,26,W7,29987,29987,21081188.159999944,25885,0,Sonora
2024,26,W12,7230,7230,8998608.839999998,6008,0,Sonora
2024,26,W17,2774,2774,4960810.860000005,2482,0,Sonora
2024,12,W12,1708,1708,2130695.93,1374,0,Guerrero
2024,12,W22,232,232,540856.9000000001,195,0,Guerrero
2024,12,W16,670,670,1128337.0400000003,583,0,Guerrero
2024,20,W4,36711,36711,13703573.889999997,29218,0,Oaxaca
2024,20,W21,288,288,639840.3100000003,256,0,Oaxaca
2024,30,W24,1604,1604,4090994.580000002,1512,0,Veracruz de Ignacio de la Llave
2024,31,W16,1350,1350,2270791.65,1247,0,Yucatán
2024,31,W20,636,636,1345605.3900000013,598,0,Yucatán
2024,31,W17,1558,1558,2791133.62,1468,0,Yucatán
2024,31,W23,484,484,1180497.07,461,0,Yucatán
2024,3,W22,466,466,1088201.98,375,0,Baja California Sur
2024,11,W13,8759,8759,11863943.589999996,7800,0,Guanajuato
2024,11,W25,13249,13249,35903281.499999985,12238,0,Guanajuato
2024,16,W23,506,506,1233908.6399999997,459,0,Michoacán de Ocampo
2024,17,W4,35129,35129,13096585.879999978,29071,0,Morelos
2024,17,W7,10252,10252,7242352.120000013,8522,0,Morelos
2024,17,W12,2442,2442,3049647.919999997,2083,0,Morelos
2024,17,W24,343,343,876957.6399999997,329,0,Morelos
2024,28,W10,16026,16026,16478015.71000002,14671,0,Tamaulipas
2024,28,W14,5382,5382,7873621.510000005,4790,0,Tamaulipas
2024,28,W25,8094,8094,21926700.760000005,7639,0,Tamaulipas
2024,28,W9,23116,23116,21278739.22999999,21092,0,Tamaulipas
2024,28,W22,1282,1282,2991138.200000001,1219,0,Tamaulipas
2024,29,W4,23304,23304,8724053.430000009,17096,0,Tlaxcala
2024,18,W9,3548,3548,3261548.3900000015,2725,0,Nayarit
2024,18,W10,2508,2508,2577334.8200000003,2028,0,Nayarit
2024,18,W23,165,165,402679.06999999995,125,0,Nayarit
2024,18,W14,947,947,1388998.22,761,0,Nayarit
2024,18,W1,5967,5967,1484817.4099999974,5732,0,Nayarit
2024,18,W24,155,155,396218.86999999994,128,0,Nayarit
2024,21,W14,4616,4616,6756351.7399999965,3932,0,Puebla
2024,21,W1,5998,5998,1488990.140000001,5930,0,Puebla
2024,6,,1342,0,0.0,1342,58627,Colima
2024,6,W8,5037,5037,4091890.1200000024,4153,0,Colima
2024,6,W20,331,331,700729.7200000001,286,0,Colima
2024,27,W4,32260,32260,11983790.560000021,25597,0,Tabasco
2024,27,W3,109008,109008,29979176.199999277,92335,0,Tabasco
2024,27,W19,930,930,1862979.2999999993,851,0,Tabasco
2024,32,W24,537,537,1370018.49,516,0,Zacatecas
2024,32,W18,863,863,1638030.6,765,0,Zacatecas
2024,7,W6,14985,14985,8905144.96,12891,0,Chiapas
2024,8,W11,15705,15705,17865834.220000006,14456,0,Chihuahua
2024,24,,5552,0,0.0,5552,142092,San Luis Potosí
2024,24,W7,27198,27198,19100857.560000002,23567,0,San Luis Potosí
2024,24,W6,36602,36602,21755359.419999994,30452,0,San Luis Potosí
2024,24,W8,31159,31159,25151728.34999998,28898,0,San Luis Potosí
2024,10,W11,2508,2508,2855515.669999998,2224,0,Durango
2024,10,W15,1086,1086,1708214.1199999992,975,0,Durango
2024,10,W21,353,353,785692.3599999999,325,0,Durango
2024,10,W24,296,296,756140.3,282,0,Durango
2024,10,W18,835,835,1584678.7700000005,773,0,Durango
2024,1,W1,5100,5100,1247950.8400000029,5009,0,Aguascalientes
2024,1,W14,2494,2494,3653138.5699999966,2264,0,Aguascalientes
2024,13,W5,24491,24491,11825892.42000006,19053,0,Hidalgo
2024,13,W7,13858,13858,9800979.890000029,9049,0,Hidalgo
