anio,cve_entidad,rango_salarial,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2020,14,W2,872594,872594,143455617.50997618,739734,0,Jalisco
2020,14,W10,19865,19865,23113917.21000001,17726,0,Jalisco
2020,15,,1196,0,0.0,1196,806099,Estado México
2020,15,W15,5465,5465,9745309.089999998,5039,0,Estado México
2020,19,W2,680657,680657,114537244.4599899,615493,0,Nuevo León
2020,19,W9,24148,24148,25225743.869999975,22138,0,Nuevo León
2020,5,W4,77531,77531,32977455.16999993,67815,0,Coahuila de Zaragoza
2020,21,W7,12955,12955,10338153.069999998,11016,0,Puebla
2020,22,,980,0,0.0,980,125964,Querétaro
2020,9,W4,283686,283686,121488123.3899998,237089,0,Ciudad de México
2020,9,W5,202010,202010,111158365.92000002,168928,0,Ciudad de México
2020,26,W4,51323,51323,21786093.01999999,44090,0,Sonora
2020,26,W12,3295,3295,4669791.8599999985,3002,0,Sonora
2020,11,W7,22093,22093,17605157.239999995,19589,0,Guanajuato
2020,16,W9,4524,4524,4735985.690000003,3934,0,Michoacán de Ocampo
2020,17,W3,30137,30137,9088372.279999992,25031,0,Morelos
2020,17,W4,20701,20701,8828580.150000025,18019,0,Morelos
2020,17,W14,884,884,1468713.3400000003,848,0,Morelos
2020,28,W1,381,381,46864.66000000002,361,0,Tamaulipas
2020,30,W3,101343,101343,30687822.390000127,85864,0,Veracruz de Ignacio de la Llave
2020,30,W4,54431,54431,23262770.279999968,45477,0,Veracruz de Ignacio de la Llave
2020,30,W6,40659,40659,27138810.2000001,35609,0,Veracruz de Ignacio de la Llave
2020,3,W12,884,884,1251657.8499999996,711,0,Baja California Sur
2020,3,W1,150,150,18332.599999999988,139,0,Baja California Sur
2020,4,W2,60329,60329,9460443.2999999,50884,0,Campeche
2020,5,W16,1911,1911,3644882.329999998,1804,0,Coahuila de Zaragoza
2020,5,W11,6342,6342,8181617.7299999995,5708,0,Coahuila de Zaragoza
2020,20,W18,1132,1132,2451624.689999999,1083,0,Oaxaca
2020,24,W10,4528,4528,5286278.040000007,3758,0,San Luis Potosí
2020,24,W8,7450,7450,6862671.570000012,6318,0,San Luis Potosí
2020,25,W18,3246,3246,7032738.5100000035,2936,0,Sinaloa
2020,25,W13,1619,1619,2490846.0599999996,1521,0,Sinaloa
2020,31,W5,53987,53987,30049430.570000015,52344,0,Yucatán
2020,31,W17,444,444,900893.3800000001,431,0,Yucatán
2020,31,W1,658,658,80938.29000000018,598,0,Yucatán
2020,26,W1,1080,1080,133030.60000000018,998,0,Sonora
2020,32,W4,16988,16988,7262830.529999991,13733,0,Zacatecas
2020,32,W14,583,583,968028.6699999999,554,0,Zacatecas
2020,6,W18,957,957,2070899.7300000004,789,0,Colima
2020,7,,4182,0,0.0,4182,188707,Chiapas
2020,7,W7,6070,6070,4849213.649999993,5556,0,Chiapas
2020,7,W13,1108,1108,1706629.98,1058,0,Chiapas
2020,7,W5,12663,12663,6996909.329999971,11037,0,Chiapas
2020,7,W16,488,488,930752.3799999999,478,0,Chiapas
2020,8,W5,55618,55618,30581750.33,50346,0,Chihuahua
2020,27,W7,4421,4421,3523443.8200000017,3616,0,Tabasco
2020,27,W8,3067,3067,2820258.18,2533,0,Tabasco
2020,10,W3,34271,34271,10274252.440000001,29534,0,Durango
2020,10,W7,4467,4467,3557934.969999999,4108,0,Durango
2020,10,W1,314,314,38691.07999999999,294,0,Durango
2020,29,W4,8378,8378,3548037.8700000024,6817,0,Tlaxcala
2020,29,W14,349,349,579438.5099999994,329,0,Tlaxcala
2020,1,W5,25835,25835,14204125.460000003,24385,0,Aguascalientes
2020,1,W7,11084,11084,8847890.270000005,10617,0,Aguascalientes
2020,1,W15,888,888,1584365.0400000007,854,0,Aguascalientes
2020,2,W3,231326,231326,69360175.30000027,217133,0,Baja California
2020,2,W7,21523,21523,17150763.349999987,19562,0,Baja California
2020,2,W8,15518,15518,14289954.339999994,14376,0,Baja California
2020,13,W5,12794,12794,7088295.420000002,10014,0,Hidalgo
2020,14,,16294,0,0.0,16294,452016,Jalisco
2020,19,W4,179491,179491,76499314.50999999,160503,0,Nuevo León
2020,19,W11,14809,14809,19138278.36,13527,0,Nuevo León
2020,5,W5,52042,52042,28651758.989999957,45786,0,Coahuila de Zaragoza
2020,21,W14,2096,2096,3479195.3400000003,1907,0,Puebla
2020,22,W6,26885,26885,18110271.570000008,22503,0,Querétaro
2020,22,W15,2721,2721,4857466.34,2452,0,Querétaro
2020,22,W8,13328,13328,12274260.750000015,11425,0,Querétaro
2020,9,W11,43607,43607,56345974.95999994,39486,0,Ciudad de México
2020,26,W6,22320,22320,15023687.35000002,18779,0,Sonora
2020,11,W13,3823,3823,5881086.699999998,3511,0,Guanajuato
2020,16,W3,63525,63525,19130631.28000001,50591,0,Michoacán de Ocampo
2020,16,W10,3872,3872,4532135.879999999,3282,0,Michoacán de Ocampo
2020,17,W2,102095,102095,16530262.149999565,89257,0,Morelos
2020,28,W7,15967,15967,12731319.880000016,13969,0,Tamaulipas
2020,28,W12,3609,3609,5111631.820000002,3300,0,Tamaulipas
2020,28,W15,1819,1819,3246599.1499999994,1704,0,Tamaulipas
2020,30,W5,52251,52251,29299353.089999966,44431,0,Veracruz de Ignacio de la Llave
2020,30,W7,25800,25800,20625563.659999963,22291,0,Veracruz de Ignacio de la Llave
2020,30,W17,1407,1407,2854096.6499999966,1325,0,Veracruz de Ignacio de la Llave
2020,3,W13,902,902,1388997.01,693,0,Baja California Sur
2020,18,W2,82350,82350,12996787.32999849,64773,0,Nayarit
2020,18,W7,3036,3036,2420713.810000002,2589,0,Nayarit
2020,18,W15,257,257,457494.3800000004,222,0,Nayarit
2020,4,,325,0,0.0,325,56275,Campeche
2020,4,W5,10052,10052,5548805.979999993,8646,0,Campeche
2020,4,W4,10440,10440,4466551.450000002,8408,0,Campeche
2020,5,,996,0,0.0,996,117771,Coahuila de Zaragoza
2020,5,W9,10917,10917,11369083.940000026,9549,0,Coahuila de Zaragoza
2020,5,W10,7902,7902,9233757.600000001,6999,0,Coahuila de Zaragoza
2020,5,W15,2508,2508,4473832.459999997,2366,0,Coahuila de Zaragoza
2020,20,W5,9684,9684,5355072.489999984,8176,0,Oaxaca
2020,20,W8,3543,3543,3243307.769999996,3044,0,Oaxaca
2020,20,W12,836,836,1186642.9400000002,784,0,Oaxaca
2020,24,W6,17165,17165,11564091.840000005,14705,0,San Luis Potosí
2020,24,W3,86604,86604,26108892.96000012,64370,0,San Luis Potosí
2020,24,W4,43477,43477,18430547.229999993,35219,0,San Luis Potosí
2020,24,W1,359,359,44220.08000000006,281,0,San Luis Potosí
2020,31,W2,197972,197972,30950749.479993366,175310,0,Yucatán
2020,32,W9,2332,2332,2432122.840000001,1875,0,Zacatecas
2020,32,W12,2201,2201,3136727.2699999996,2108,0,Zacatecas
2020,32,W16,342,342,652889.5000000001,319,0,Zacatecas
2020,6,W2,73101,73101,11676598.419999344,61968,0,Colima
2020,6,W5,8839,8839,4847293.760000005,6548,0,Colima
2020,6,W9,1659,1659,1726882.0700000015,1215,0,Colima
2020,6,W12,762,762,1082530.8199999998,669,0,Colima
2020,7,W8,4236,4236,3893782.0799999977,3831,0,Chiapas
2020,23,W6,9984,9984,6717976.799999992,7862,0,Quintana Roo
2020,23,W12,1301,1301,1841383.6300000018,1004,0,Quintana Roo
2020,8,W7,22301,22301,17776901.360000003,20253,0,Chihuahua
2020,27,W4,11404,11404,4857125.829999987,8726,0,Tabasco
2020,27,W12,955,955,1350053.0199999998,767,0,Tabasco
2020,10,W11,1227,1227,1584695.0000000002,1104,0,Durango
2020,10,W14,871,871,1445244.2900000003,832,0,Durango
2020,29,W5,4765,4765,2620900.0200000023,3851,0,Tlaxcala
2020,29,W8,1301,1301,1194847.160000002,1167,0,Tlaxcala
2020,29,W18,718,718,1555961.43,656,0,Tlaxcala
2020,29,W13,452,452,695216.45,418,0,Tlaxcala
2022,23,W5,18982,18982,14590949.959999997,13135,0,Quintana Roo
2022,1,W2,184809,184809,41336126.79999702,166966,0,Aguascalientes
2022,1,W8,5138,5138,6643608.249999991,4876,0,Aguascalientes
2022,2,W3,283897,283897,118118938.64999998,264471,0,Baja California
2022,2,W5,55092,55092,42399378.730000004,48350,0,Baja California
2022,13,W14,1996,1996,4773390.720000001,1787,0,Hidalgo
2022,14,W4,165976,165976,99337693.19000018,146294,0,Jalisco
2022,14,W6,63399,63399,59778063.59999995,57970,0,Jalisco
2022,14,W14,40637,40637,97301760.85999998,38683,0,Jalisco
2022,19,W13,10530,10530,22876340.329999994,10075,0,Nuevo León
2022,26,W12,2174,2174,4311244.680000005,2034,0,Sonora
2022,11,W14,12364,12364,29612282.530000005,11607,0,Guanajuato
2022,11,W13,2737,2737,5929994.939999996,2575,0,Guanajuato
2022,12,W1,2452,2452,423877.2399999988,2423,0,Guerrero
2022,12,W6,3945,3945,3712237.57,3281,0,Guerrero
2022,12,W13,327,327,706563.9399999998,288,0,Guerrero
2022,3,W2,123893,123893,27719011.52999857,85189,0,Baja California Sur
2022,3,W3,32640,32640,13723328.180000046,21932,0,Baja California Sur
2022,16,W4,37823,37823,22487637.419999972,32530,0,Michoacán de Ocampo
2022,16,W14,3712,3712,8880952.59,3451,0,Michoacán de Ocampo
2022,4,W4,13311,13311,7917571.969999968,10622,0,Campeche
2022,4,W13,854,854,1849935.0499999996,682,0,Campeche
2022,5,W7,18721,18721,20910668.95999999,16705,0,Coahuila de Zaragoza
2022,5,W11,4530,4530,8203410.290000005,4221,0,Coahuila de Zaragoza
2022,24,W9,5398,5398,7928543.489999997,4913,0,San Luis Potosí
2022,8,W3,249132,249132,103615313.13000022,230281,0,Chihuahua
2022,21,W1,1140,1140,196884.77999999962,1058,0,Puebla
2022,27,W7,5339,5339,5947547.809999985,4196,0,Tabasco
2022,27,W8,3312,3312,4268441.69,2763,0,Tabasco
2022,28,,2700,0,0.0,2700,148409,Tamaulipas
2022,28,W4,79561,79561,47652055.13000025,73980,0,Tamaulipas
2022,32,W4,18864,18864,11322400.679999966,14518,0,Zacatecas
2022,32,W11,944,944,1704765.7099999997,847,0,Zacatecas
2022,29,W9,904,904,1329518.7899999993,835,0,Tlaxcala
2022,10,W10,1435,1435,2346367.6599999988,1342,0,Durango
2022,10,W11,947,947,1712438.4300000002,904,0,Durango
2022,31,W10,2280,2280,3722730.749999991,2149,0,Yucatán
2022,1,W5,19785,19785,15274508.060000014,18869,0,Aguascalientes
2022,1,W14,5030,5030,12044257.77,4873,0,Aguascalientes
2022,1,W9,4428,4428,6519205.3999999985,4234,0,Aguascalientes
2022,2,W2,454290,454290,131443921.01999134,402768,0,Baja California
2022,2,W10,7877,7877,12884691.259999987,7252,0,Baja California
2022,13,W4,22259,22259,13351243.629999964,15297,0,Hidalgo
2022,14,W2,1080791,1080791,243697685.28000778,919121,0,Jalisco
2022,19,W3,327882,327882,138154169.14999956,291741,0,Nuevo León
2022,19,W12,9732,9732,19316852.89999999,9249,0,Nuevo León
2022,22,W6,24173,24173,22784239.43999996,20746,0,Querétaro
2022,23,W6,11008,11008,10375281.049999995,7840,0,Quintana Roo
2022,23,W7,7493,7493,8354041.620000003,5451,0,Quintana Roo
2022,9,W8,76034,76034,98227736.45000017,69608,0,Ciudad de México
2022,26,W7,11354,11354,12669029.460000018,9777,0,Sonora
2022,26,W13,2000,2000,4333164.99,1880,0,Sonora
2022,11,W11,4288,4288,7775272.520000012,4017,0,Guanajuato
2022,11,W10,5650,5650,9245419.399999991,5287,0,Guanajuato
2022,12,W3,17948,17948,7548515.110000005,14578,0,Guerrero
2022,12,W5,5903,5903,4559585.2399999965,5208,0,Guerrero
2022,12,W10,1189,1189,1939639.5700000003,1066,0,Guerrero
2022,17,W13,676,676,1463887.3800000004,648,0,Morelos
2022,18,W2,108150,108150,23658972.95999808,79083,0,Nayarit
2022,18,W4,12824,12824,7646564.319999997,9706,0,Nayarit
2022,18,W8,1553,1553,2006270.619999998,1252,0,Nayarit
2022,18,W3,23283,23283,9777566.190000031,15361,0,Nayarit
2022,18,W13,278,278,600787.01,226,0,Nayarit
2022,3,W1,207,207,35759.31999999998,185,0,Baja California Sur
2022,3,W6,6245,6245,5887580.67000001,4577,0,Baja California Sur
2022,3,W14,3739,3739,8956052.249999994,3181,0,Baja California Sur
2022,16,W8,5228,5228,6740186.439999999,4707,0,Michoacán de Ocampo
2022,4,W3,17485,17485,7354714.200000009,13421,0,Campeche
2022,4,W14,4542,4542,10880584.490000008,3870,0,Campeche
2022,5,W1,604,604,104413.47999999998,572,0,Coahuila de Zaragoza
2022,15,W6,48142,48142,45388000.15000004,42383,0,Estado México
2022,15,W14,29225,29225,69974098.09999998,27162,0,Estado México
2022,15,W13,6528,6528,14149490.270000003,6074,0,Estado México
2022,24,W2,232126,232126,53329960.99999666,182715,0,San Luis Potosí
2022,24,W7,9740,9740,10907116.310000002,8616,0,San Luis Potosí
2022,20,,3185,0,0.0,3185,143982,Oaxaca
2022,25,,3948,0,0.0,3948,296097,Sinaloa
2022,25,W8,4444,4444,5742497.8399999915,3871,0,Sinaloa
2022,30,W12,2720,2720,5388547.259999995,2503,0,Veracruz de Ignacio de la Llave
2022,30,W1,2118,2118,341859.4399999989,1999,0,Veracruz de Ignacio de la Llave
2022,7,,5324,0,0.0,5324,211041,Chiapas
2022,7,W9,2120,2120,3113913.6500000013,1996,0,Chiapas
2022,8,W13,3524,3524,7616991.930000008,3393,0,Chihuahua
2022,8,W4,89860,89860,53377468.86000018,82710,0,Chihuahua
2022,8,W12,4249,4249,8428473.460000003,4077,0,Chihuahua
2022,21,,3616,0,0.0,3616,431988,Puebla
2022,27,W6,8115,8115,7655186.389999998,5611,0,Tabasco
2022,28,W5,35507,35507,27338544.520000033,32403,0,Tamaulipas
2022,32,W3,30788,30788,13152773.640000008,24102,0,Zacatecas
2022,32,,480,0,0.0,480,83982,Zacatecas
2022,29,W12,233,233,462292.2400000001,217,0,Tlaxcala
2022,29,W10,617,617,1009366.9099999998,571,0,Tlaxcala
2022,10,W2,176592,176592,39040669.79999825,162380,0,Durango
2022,10,W5,8894,8894,6839758.489999987,7953,0,Durango
2022,10,W13,621,621,1348360.8100000008,594,0,Durango
2022,31,W2,247378,247378,54020624.03999354,215083,0,Yucatán
2022,2,W14,20431,20431,48917651.10000001,19522,0,Baja California
2022,14,W8,25925,25925,33442516.90000003,23157,0,Jalisco
2022,19,,765,0,0.0,765,301472,Nuevo León
2022,9,W5,198229,198229,152829344.51000023,176153,0,Ciudad de México
2022,9,W14,183662,183662,440265050.76999986,175117,0,Ciudad de México
2022,9,,4792,0,0.0,4792,1770948,Ciudad de México
2022,26,W4,52094,52094,31010311.970000017,44611,0,Sonora
2022,11,W1,1696,1696,293187.51999999897,1633,0,Guanajuato
2022,11,W4,86129,86129,51578347.110000044,77932,0,Guanajuato
2022,12,,1734,0,0.0,1734,161598,Guerrero
2022,12,W9,1195,1195,1755951.0900000003,1032,0,Guerrero
2022,17,W4,16913,16913,10106262.07999999,14738,0,Morelos
2022,17,W11,1135,1135,2056814.700000001,1060,0,Morelos
2022,18,W5,6924,6924,5316876.699999998,5602,0,Nayarit
2022,18,W9,1297,1297,1910202.8500000006,1169,0,Nayarit
2022,3,W7,4460,4460,4979293.029999991,3461,0,Baja California Sur
2022,4,W9,2186,2186,3204118.789999996,1634,0,Campeche
2022,4,W8,2837,2837,3664674.2699999996,2016,0,Campeche
2022,24,,7081,0,0.0,7081,131865,San Luis Potosí
2022,20,W1,358,358,61887.45999999998,311,0,Oaxaca
2022,30,W4,72782,72782,44259465.240000136,62571,0,Veracruz de Ignacio de la Llave
2022,6,W8,2151,2151,2772194.799999996,1754,0,Colima
2022,6,W13,522,522,1129315.0499999998,490,0,Colima
2022,7,W5,10576,10576,8146330.079999999,9519,0,Chiapas
2022,7,W10,1579,1579,2584168.209999999,1496,0,Chiapas
2022,7,W4,18009,18009,10802972.679999998,15908,0,Chiapas
2022,8,W7,18280,18280,20415184.610000003,16912,0,Chihuahua
2022,8,W9,9292,9292,13634997.309999976,8723,0,Chihuahua
2022,8,W1,1204,1204,208135.47999999928,1153,0,Chihuahua
2022,21,W11,2556,2556,4625551.189999997,2300,0,Puebla
2022,21,W13,1714,1714,3713796.319999999,1512,0,Puebla
2022,28,W3,195029,195029,80998680.62999982,180464,0,Tamaulipas
2022,29,W1,277,277,47884.99000000013,269,0,Tlaxcala
2022,10,,627,0,0.0,627,72062,Durango
2022,10,W4,17725,17725,10590433.700000012,15608,0,Durango
2022,10,W6,4970,4970,4679451.24,4467,0,Durango
2022,27,,3311,0,0.0,3311,141479,Tabasco
2022,13,W10,1470,1470,2405353.3800000004,1282,0,Hidalgo
2022,1,W10,3152,3152,5154729.06000001,3030,0,Aguascalientes
2022,2,W12,5483,5483,10864087.060000002,5223,0,Baja California
2022,13,W5,10814,10814,8294348.140000009,8299,0,Hidalgo
2022,13,W2,162284,162284,36403994.339996435,134609,0,Hidalgo
2022,13,W13,528,528,1143866.6999999997,452,0,Hidalgo
2022,13,,260,0,0.0,260,180213,Hidalgo
2022,14,W1,6019,6019,950767.6699999969,5783,0,Jalisco
2022,14,W5,102961,102961,79351179.11000012,93133,0,Jalisco
2022,19,W14,56415,56415,135216299.49,54531,0,Nuevo León
2022,22,W3,118836,118836,49946760.95999971,97013,0,Querétaro
2022,22,W4,63430,63430,37944095.39000018,53303,0,Querétaro
2022,23,W11,2293,2293,4144841.6899999995,1857,0,Quintana Roo
2022,23,W8,4650,4650,5999366.729999997,3449,0,Quintana Roo
2022,9,W13,31669,31669,68690992.68000013,29853,0,Ciudad de México
2022,26,W8,7857,7857,10133628.150000002,6971,0,Sonora
2022,11,W9,8594,8594,12612353.810000015,8003,0,Guanajuato
2022,11,,791,0,0.0,791,251618,Guanajuato
2022,12,W4,9650,9650,5749854.22000001,8342,0,Guerrero
2022,12,W11,707,707,1275557.2100000004,631,0,Guerrero
2022,17,W1,851,851,147112.3700000001,812,0,Morelos
2022,17,W8,2729,2729,3521818.2399999993,2349,0,Morelos
2022,17,,3695,0,0.0,3695,99397,Morelos
2022,18,W11,552,552,998020.2099999995,447,0,Nayarit
2022,16,W10,2742,2742,4487185.239999998,2571,0,Michoacán de Ocampo
2022,15,W8,22401,22401,28935407.60000001,20034,0,Estado México
2022,24,W12,2012,2012,3990655.999999998,1815,0,San Luis Potosí
2022,20,W3,23769,23769,10076487.290000018,19928,0,Oaxaca
2022,25,W12,1213,1213,2402600.0600000005,1114,0,Sinaloa
2022,25,W13,1193,1193,2590229.999999999,1120,0,Sinaloa
2022,30,W14,8683,8683,20758053.73000001,8033,0,Veracruz de Ignacio de la Llave
2022,30,,27103,0,0.0,27103,441996,Veracruz de Ignacio de la Llave
2022,6,W6,4133,4133,3917426.57,3484,0,Colima
2022,29,,143,0,0.0,143,76063,Tlaxcala
2022,7,W2,147850,147850,32371969.82999689,126567,0,Chiapas
2022,7,W3,30411,30411,12780632.250000037,27227,0,Chiapas
2022,8,W2,473740,473740,122079986.56999058,433124,0,Chihuahua
2022,8,W10,7518,7518,12300954.66999999,6953,0,Chihuahua
2022,21,W2,407260,407260,89865029.37999293,354993,0,Puebla
2022,21,W6,16432,16432,15494638.429999977,14591,0,Puebla
2022,27,W12,1027,1027,2036485.7999999982,942,0,Tabasco
2022,28,W9,6099,6099,8951729.220000012,5748,0,Tamaulipas
2022,28,W14,8379,8379,20053848.95999999,7949,0,Tamaulipas
2022,32,W2,112675,112675,25805074.719997644,98043,0,Zacatecas
2022,32,W5,9761,9761,7512490.149999986,8125,0,Zacatecas
2022,32,W10,1513,1513,2480555.8000000003,1423,0,Zacatecas
2022,32,W12,526,526,1042598.7100000008,451,0,Zacatecas
2022,32,W14,1484,1484,3552072.7,1349,0,Zacatecas
2022,31,W6,7452,7452,7004416.869999997,6084,0,Yucatán
2022,31,W4,65295,65295,37351815.60999994,62112,0,Yucatán
2022,31,W13,834,834,1810545.9400000018,787,0,Yucatán
2022,2,W7,19445,19445,21700620.359999985,17915,0,Baja California
2022,13,W7,4036,4036,4508743.399999998,3413,0,Hidalgo
2022,14,,14901,0,0.0,14901,513610,Jalisco
2022,14,W11,10888,10888,19720305.579999987,10197,0,Jalisco
2022,14,W12,8449,8449,16765317.399999985,7901,0,Jalisco
2022,19,W4,188717,188717,112867947.56000033,172564,0,Nuevo León
2022,19,W5,102497,102497,78938000.40000008,92523,0,Nuevo León
2022,22,W8,11775,11775,15188449.07999999,10127,0,Querétaro
2022,22,W1,947,947,163675.8499999998,867,0,Querétaro
2022,23,W12,1476,1476,2923090.1999999993,1196,0,Quintana Roo
2022,9,W3,480233,480233,202898151.7599995,415525,0,Ciudad de México
2022,9,W6,138996,138996,131212837.13999999,124732,0,Ciudad de México
2022,26,W9,5947,5947,8721545.09999999,5426,0,Sonora
2022,26,W14,13171,13171,31578571.450000003,12796,0,Sonora
2022,12,W14,1570,1570,3763276.4,1485,0,Guerrero
2022,17,W5,9837,9837,7613996.439999985,8241,0,Morelos
2022,18,W6,3818,3818,3609632.0799999996,3102,0,Nayarit
2022,18,W12,324,324,640487.3600000006,269,0,Nayarit
2022,3,W5,10391,10391,8018176.369999999,7493,0,Baja California Sur
2022,16,W6,9493,9493,8968269.920000007,8371,0,Michoacán de Ocampo
2022,16,W9,3953,3953,5809916.410000001,3642,0,Michoacán de Ocampo
2022,5,W6,29164,29164,27519977.129999988,25842,0,Coahuila de Zaragoza
2022,5,W12,3423,3423,6790518.540000003,3212,0,Coahuila de Zaragoza
2022,24,W11,2622,2622,4745909.159999998,2310,0,San Luis Potosí
2022,20,W10,1307,1307,2138423.319999999,1216,0,Oaxaca
2022,20,W8,2217,2217,2866704.679999995,1945,0,Oaxaca
2022,25,W6,10235,10235,9638926.450000014,9065,0,Sinaloa
2022,25,W4,42294,42294,25402294.9699999,37322,0,Sinaloa
2022,25,W5,18772,18772,14409324.429999985,16641,0,Sinaloa
2022,25,W7,6531,6531,7298002.860000011,5849,0,Sinaloa
2022,30,W6,29017,29017,27275581.00000002,24939,0,Veracruz de Ignacio de la Llave
2022,30,W9,8376,8376,12307431.66,7599,0,Veracruz de Ignacio de la Llave
2022,30,W10,5787,5787,9491717.659999985,5330,0,Veracruz de Ignacio de la Llave
2022,6,W12,487,487,965258.6700000006,447,0,Colima
2022,8,W6,28312,28312,26745574.409999996,26098,0,Chihuahua
2022,27,W3,31518,31518,13282484.210000047,21261,0,Tabasco
2022,27,W10,1815,1815,2975401.19,1665,0,Tabasco
2022,28,W12,2380,2380,4725737.009999998,2261,0,Tamaulipas
2022,28,W6,20026,20026,18859792.069999974,18370,0,Tamaulipas
2022,28,W11,3228,3228,5838649.529999999,3055,0,Tamaulipas
2022,32,W9,2162,2162,3167724.730000003,1938,0,Zacatecas
2022,29,W8,1130,1130,1462484.0899999996,985,0,Tlaxcala
2022,10,W7,3188,3188,3563689.289999998,2885,0,Durango
2022,31,,825,0,0.0,825,103871,Yucatán
2022,31,W7,4726,4726,5274644.210000005,3800,0,Yucatán
2022,1,W1,1644,1644,273928.569999999,1627,0,Aguascalientes
2022,1,W13,1292,1292,2794338.3099999945,1254,0,Aguascalientes
2022,1,W11,1789,1789,3239611.9999999953,1709,0,Aguascalientes
2022,14,W7,38195,38195,42703940.10000002,34578,0,Jalisco
2022,19,W7,40774,40774,45531136.22999994,37758,0,Nuevo León
2022,5,W2,439027,439027,103525085.73999354,392650,0,Coahuila de Zaragoza
2022,19,W1,2093,2093,360497.1999999999,2019,0,Nuevo León
2022,22,W11,5375,5375,9739442.160000008,4890,0,Querétaro
2022,22,W14,17553,17553,42033253.09000001,16222,0,Querétaro
2022,22,W13,3612,3612,7829095.380000003,3326,0,Querétaro
2022,23,W14,6303,6303,15100846.940000001,5148,0,Quintana Roo
2022,9,W1,4258,4258,734341.339999998,3716,0,Ciudad de México
2022,26,W3,117937,117937,49092888.77000018,104287,0,Sonora
2022,26,W10,4395,4395,7179294.189999992,4089,0,Sonora
2022,11,W8,10661,10661,13770054.410000002,9716,0,Guanajuato
2022,11,W12,3114,3114,6171840.739999995,2902,0,Guanajuato
2022,17,W9,2173,2173,3187969.5000000023,1950,0,Morelos
2022,17,W6,6135,6135,5762144.239999998,5448,0,Morelos
2022,3,,376,0,0.0,376,54195,Baja California Sur
2022,3,W12,1069,1069,2108006.74,911,0,Baja California Sur
2022,3,W11,1475,1475,2677207.7199999993,1189,0,Baja California Sur
2022,16,W2,298589,298589,64803155.91999158,240957,0,Michoacán de Ocampo
2022,16,W11,1469,1469,2657392.5299999993,1363,0,Michoacán de Ocampo
2022,16,W13,957,957,2077000.92,908,0,Michoacán de Ocampo
2022,16,W1,1366,1366,236140.41999999926,1098,0,Michoacán de Ocampo
2022,4,,823,0,0.0,823,63195,Campeche
2022,4,W11,1178,1178,2129525.0500000007,922,0,Campeche
2022,4,W12,948,948,1881682.1899999995,792,0,Campeche
2022,15,W12,6710,6710,13315584.629999999,6198,0,Estado México
2022,15,W7,30776,30776,34394554.37000002,27271,0,Estado México
2022,24,W14,7612,7612,18218974.330000006,7066,0,San Luis Potosí
2022,25,W9,3668,3668,5395491.869999995,3361,0,Sinaloa
2022,6,W7,2809,2809,3132384.529999993,2254,0,Colima
2022,6,W1,318,318,54972.66000000005,290,0,Colima
2022,6,W3,20195,20195,8445611.650000025,15582,0,Colima
2022,6,W4,12854,12854,7706168.189999993,10446,0,Colima
2022,6,W10,908,908,1488178.1900000004,826,0,Colima
2022,7,W12,714,714,1417158.8799999987,678,0,Chiapas
2022,21,W3,85176,85176,35665807.98000004,74182,0,Puebla
2022,21,W9,5198,5198,7635008.810000006,4682,0,Puebla
2022,27,W2,134014,134014,29195949.80999797,106996,0,Tabasco
2022,27,W1,239,239,41315.930000000044,190,0,Tabasco
2022,28,W8,8278,8278,10686534.239999995,7526,0,Tamaulipas
2022,32,W7,4933,4933,5534825.350000002,4391,0,Zacatecas
2022,29,W14,825,825,1974125.1300000001,736,0,Tlaxcala
2022,29,W13,206,206,448708.1300000001,180,0,Tlaxcala
2022,31,W5,13059,13059,10086427.640000029,10699,0,Yucatán
2022,31,W11,1361,1361,2456937.2499999953,1299,0,Yucatán
2022,31,W9,2224,2224,3258318.4500000053,1989,0,Yucatán
2022,1,W3,57165,57165,24179775.040000007,53155,0,Aguascalientes
2022,1,W6,13471,13471,12652879.749999976,12984,0,Aguascalientes
2022,2,,1797,0,0.0,1797,156692,Baja California
2022,2,W6,30994,30994,29247711.94000002,28006,0,Baja California
2022,13,W12,590,590,1169550.0899999987,530,0,Hidalgo
2022,19,W9,21671,21671,31750486.990000002,20355,0,Nuevo León
2022,19,W6,61432,61432,57969566.420000084,56505,0,Nuevo León
2022,19,W8,29341,29341,37896906.63000001,27009,0,Nuevo León
2022,5,W3,157505,157505,66020788.79999994,141631,0,Coahuila de Zaragoza
2022,22,W2,337121,337121,78239544.31999683,271078,0,Querétaro
2022,22,W9,8851,8851,12986522.59999999,7873,0,Querétaro
2022,23,W4,36380,36380,21628868.819999974,23799,0,Quintana Roo
2022,23,W9,3172,3172,4641177.75,2327,0,Quintana Roo
2022,9,W2,1666919,1666919,371719022.10999566,1456972,0,Ciudad de México
2022,26,,1601,0,0.0,1601,201548,Sonora
2022,26,W2,380924,380924,90405013.02999188,324455,0,Sonora
2022,26,W6,16292,16292,15394800.819999991,13841,0,Sonora
2022,11,W3,171244,171244,71790869.1499999,150426,0,Guanajuato
2022,11,W5,44599,44599,34305615.67000003,40228,0,Guanajuato
2022,12,W7,2396,2396,2670647.509999999,1902,0,Guerrero
2022,12,W8,1694,1694,2189378.3499999996,1385,0,Guerrero
2022,17,W10,1511,1511,2475716.099999998,1430,0,Morelos
2022,17,W12,829,829,1646657.8900000001,781,0,Morelos
